work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,remote_type
2023,SE,FT,Machine Learning Engineer,145000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,135000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,105000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,70000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Architect,180000,US,100,US,M,REMOTE
2023,SE,FT,Data Architect,115000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,133800,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,96100,US,100,US,M,REMOTE
2023,MI,FT,Data Analyst,120000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,80000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science Engineer,140000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Science Engineer,100000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Scientist,150000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Scientist,120000,US,0,US,M,IN-PERSON
2023,SE,FT,Cloud Database Engineer,140000,US,100,US,M,REMOTE
2023,SE,FT,Cloud Database Engineer,115000,US,100,US,M,REMOTE
2023,SE,FT,Data Science Manager,297300,US,100,US,M,REMOTE
2023,SE,FT,Data Science Manager,198200,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,297300,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,198200,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,202000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,135000,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,110000,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,84000,US,100,US,M,REMOTE
2023,MI,FT,Machine Learning Engineer,219000,US,50,US,L,HYBRID
2023,SE,FT,Applied Scientist,230000,US,100,US,M,REMOTE
2023,SE,FT,Applied Scientist,196000,US,100,US,M,REMOTE
2023,SE,FT,BI Developer,140000,US,100,US,M,REMOTE
2023,SE,FT,BI Developer,110000,US,100,US,M,REMOTE
2023,MI,FT,Data Analyst,150000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,100000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,160000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,110000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,185900,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,129300,US,0,US,M,IN-PERSON
2023,SE,FT,Applied Scientist,126100,US,0,US,L,IN-PERSON
2023,SE,FT,Applied Scientist,72000,US,0,US,L,IN-PERSON
2023,SE,FT,Data Engineer,170000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,150000,US,100,US,M,REMOTE
2023,MI,FT,Machine Learning Engineer,175000,US,100,US,M,REMOTE
2023,MI,FT,Machine Learning Engineer,140000,US,100,US,M,REMOTE
2023,SE,FT,Data Analyst,240500,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,137500,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,187500,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,165000,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Research Engineer,73824,GB,0,GB,L,IN-PERSON
2022,EN,PT,Data Analyst,25216,ES,100,US,L,REMOTE
2023,SE,FT,Research Scientist,210000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Scientist,165750,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Scientist,225000,US,100,US,M,REMOTE
2023,SE,FT,Machine Learning Scientist,165750,US,100,US,M,REMOTE
2023,MI,FT,Machine Learning Engineer,110367,GB,0,GB,M,IN-PERSON
2023,MI,FT,Machine Learning Engineer,67979,GB,0,GB,M,IN-PERSON
2023,SE,FT,Data Scientist,135000,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,115000,US,100,US,M,REMOTE
2023,SE,FT,NLP Engineer,275000,US,0,US,M,IN-PERSON
2023,SE,FT,NLP Engineer,175000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,170000,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,140000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,175308,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,100706,US,0,US,M,IN-PERSON
2023,SE,FT,NLP Engineer,235000,US,0,US,M,IN-PERSON
2023,SE,FT,NLP Engineer,135000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,310000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,229000,US,0,US,M,IN-PERSON
2023,SE,FT,ML Engineer,289076,US,0,US,M,IN-PERSON
2023,SE,FT,ML Engineer,202353,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,70179,PT,0,PT,M,IN-PERSON
2023,SE,FT,Data Engineer,37788,PT,0,PT,M,IN-PERSON
2023,MI,FT,Research Engineer,120000,US,100,US,M,REMOTE
2023,MI,FT,Research Engineer,100000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,226700,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,133300,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,125000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,85000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,130000,US,100,US,M,REMOTE
2023,SE,FT,Data Analyst,80000,US,100,US,M,REMOTE
2023,MI,FT,Data Engineer,120000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Engineer,100000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,231250,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,138750,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,199000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,162000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Engineer,160000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Engineer,135000,US,0,US,M,IN-PERSON
2022,EN,FT,Data Scientist,100000,US,100,US,M,REMOTE
2023,SE,FT,Research Scientist,200000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Scientist,150000,US,0,US,M,IN-PERSON
2023,EN,FT,Research Engineer,160000,US,0,US,M,IN-PERSON
2023,EN,FT,Research Engineer,120000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Scientist,250000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Scientist,200000,US,0,US,M,IN-PERSON
2023,EN,FT,Deep Learning Engineer,150000,US,0,US,M,IN-PERSON
2023,EN,FT,Deep Learning Engineer,120000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Engineer,150000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Engineer,100000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Analytics Manager,133000,NL,0,NL,L,IN-PERSON
2023,SE,FT,Data Scientist,272550,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,198200,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,182000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,140000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,200000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,160000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,204500,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,142200,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,120000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,105000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,187500,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,175000,US,100,US,M,REMOTE
2023,SE,FT,Machine Learning Engineer,204500,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,142200,US,0,US,M,IN-PERSON
2023,SE,FT,Data Analyst,155000,US,100,US,M,REMOTE
2023,SE,FT,Data Analyst,64000,US,100,US,M,REMOTE
2023,SE,FT,Computer Vision Engineer,235000,US,0,US,M,IN-PERSON
2023,SE,FT,Computer Vision Engineer,185000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Architect,174500,US,0,US,M,IN-PERSON
2023,SE,FT,Data Architect,113000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,143100,CA,0,CA,M,IN-PERSON
2023,SE,FT,Data Scientist,113000,CA,0,CA,M,IN-PERSON
2023,SE,FT,Applied Scientist,184000,US,100,US,M,REMOTE
2023,SE,FT,Applied Scientist,142000,US,100,US,M,REMOTE
2023,SE,FT,Data Scientist,140000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,120000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Architect,174500,US,0,US,M,IN-PERSON
2023,SE,FT,Data Architect,113000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,180560,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,115440,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,140000,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,120000,US,0,US,M,IN-PERSON
2023,SE,FT,Research Scientist,248100,US,0,US,M,IN-PERSON
2023,SE,FT,Research Scientist,145900,US,0,US,M,IN-PERSON
2023,SE,FT,Data Scientist,120000,CA,0,CA,M,IN-PERSON
2023,SE,FT,Data Scientist,110000,CA,0,CA,M,IN-PERSON
2023,SE,FT,Data Engineer,291500,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,180000,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Engineer,76284,GB,100,GB,M,REMOTE
2023,MI,FT,Machine Learning Engineer,63980,GB,100,GB,M,REMOTE
2023,SE,FT,Data Engineer,161800,US,0,US,M,IN-PERSON
2023,SE,FT,Data Engineer,141600,US,0,US,M,IN-PERSON
2023,MI,FT,Machine Learning Engineer,59059,GB,100,GB,M,REMOTE
2023,MI,FT,Machine Learning Engineer,46755,GB,100,GB,M,REMOTE
2023,SE,FT,Data Engineer,166000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,128000,US,100,US,M,REMOTE
2023,SE,FT,Data Architect,170000,US,100,US,M,REMOTE
2023,SE,FT,Data Architect,110000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,160000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,75000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,236000,US,100,US,M,REMOTE
2023,SE,FT,Data Engineer,182000,US,100,US,M,REMOTE
2022,EN,FT,Data Scientist,130000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,150000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Analyst,100000,US,0,US,M,IN-PERSON
2023,SE,FT,Machine Learning Engineer,261500,US,0,US,L,IN-PERSON
2023,SE,FT,Machine Learning Engineer,134500,US,0,US,L,IN-PERSON
2023,MI,FT,Data Scientist,130000,US,0,US,M,IN-PERSON
2023,MI,FT,Data Scientist,90000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Engineer,160000,US,0,US,M,IN-PERSON
2023,EN,FT,Data Engineer,135000,US,0,US,M,IN-PERSON
2022,SE,FT,Manager Data Management,125000,US,100,US,L,REMOTE
2022,SE,FT,Data Engineer,175000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,155000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,153600,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,106800,US,0,US,M,IN-PERSON
2022,SE,FT,Data Scientist,150000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Scientist,140000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Science Consultant,122000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Science Consultant,94500,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,170000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,130000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Science Consultant,145000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Science Consultant,128000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,145000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,100000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,175000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,120000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,145000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,115000,US,0,US,M,IN-PERSON
2022,SE,FT,Applied Machine Learning Scientist,150000,US,100,US,M,REMOTE
2022,MI,FT,Data Analyst,150000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Analyst,100000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Scientist,150000,US,100,US,M,REMOTE
2022,MI,FT,Data Scientist,127500,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,126500,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,51000,US,100,US,M,REMOTE
2022,MI,FT,Data Engineer,260000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Engineer,175000,US,0,US,M,IN-PERSON
2022,EN,FT,Applied Data Scientist,40000,AU,100,PK,M,REMOTE
2022,EN,FT,AI Programmer,40000,PK,100,AU,M,REMOTE
2022,SE,FT,Data Engineer,250000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,63000,US,100,US,M,REMOTE
2022,SE,FT,Machine Learning Engineer,210000,US,100,US,M,REMOTE
2022,SE,FT,Machine Learning Engineer,160000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,272550,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,198200,US,100,US,M,REMOTE
2022,MI,FT,Data Scientist,94560,FR,100,FR,M,REMOTE
2022,MI,FT,Data Scientist,52533,FR,100,FR,M,REMOTE
2022,SE,FT,Data Scientist,220000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Scientist,146000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Analyst,150000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Analyst,100000,US,0,US,M,IN-PERSON
2022,SE,FT,Machine Learning Software Engineer,248400,CA,100,CA,M,REMOTE
2022,SE,FT,Machine Learning Software Engineer,183600,CA,100,CA,M,REMOTE
2022,MI,FT,Data Engineer,150000,US,100,US,M,REMOTE
2022,MI,FT,Data Engineer,150000,US,100,US,M,REMOTE
2022,EN,FT,Machine Learning Developer,40000,PK,100,AU,M,REMOTE
2022,MI,FT,Data Engineer,120000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Engineer,95000,US,0,US,M,IN-PERSON
2022,EN,FT,Data Engineer,160000,US,0,US,M,IN-PERSON
2022,EN,FT,Data Engineer,135000,US,0,US,M,IN-PERSON
2022,EN,FT,Data Science Consultant,24165,IT,50,IT,M,HYBRID
2022,SE,FT,Data Engineer,216000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,144000,US,100,US,M,REMOTE
2022,EN,FT,Data Engineer,85000,US,0,US,M,IN-PERSON
2022,EN,FT,Data Engineer,65000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Analyst,149000,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,119000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,140000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Scientist,120000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Scientist,150000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Scientist,110000,US,0,US,M,IN-PERSON
2022,SE,FT,Machine Learning Engineer,246000,US,100,US,M,REMOTE
2022,SE,FT,Machine Learning Engineer,201000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,190000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Scientist,155000,US,0,US,M,IN-PERSON
2022,SE,FT,ML Engineer,235000,US,100,US,M,REMOTE
2022,SE,FT,ML Engineer,185000,US,100,US,M,REMOTE
2022,SE,FT,Cloud Database Engineer,190000,US,100,US,M,REMOTE
2022,SE,FT,Cloud Database Engineer,160000,US,100,US,M,REMOTE
2022,EN,FT,Product Data Analyst,100000,US,100,US,M,REMOTE
2022,MI,FT,Data Engineer,130000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Engineer,115000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Scientist,92350,GB,0,GB,M,IN-PERSON
2022,MI,FT,Data Scientist,67723,GB,0,GB,M,IN-PERSON
2022,MI,FT,Data Engineer,105000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Engineer,70000,US,0,US,M,IN-PERSON
2022,SE,FT,Machine Learning Engineer,204500,US,0,US,M,IN-PERSON
2022,SE,FT,Machine Learning Engineer,142200,US,0,US,M,IN-PERSON
2022,SE,FT,Machine Learning Engineer,192000,US,100,US,M,REMOTE
2022,SE,FT,Machine Learning Engineer,164000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,185900,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,129300,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,130000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,75000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Science Manager,175000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Science Manager,120000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,167500,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,106500,US,0,US,M,IN-PERSON
2022,MI,FT,Data Analyst,75000,US,100,US,M,REMOTE
2022,MI,FT,Data Analyst,60000,US,100,US,M,REMOTE
2022,SE,FT,Applied Scientist,184000,US,100,US,M,REMOTE
2022,SE,FT,Applied Scientist,142000,US,100,US,M,REMOTE
2022,MI,FT,Data Scientist,145000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Scientist,100000,US,0,US,M,IN-PERSON
2022,MI,FT,NLP Engineer,44365,PL,100,PL,S,REMOTE
2022,SE,FT,Data Engineer,175000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,120000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,175000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,120000,US,0,US,M,IN-PERSON
2022,EX,FT,Data Engineer,200000,US,0,US,M,IN-PERSON
2022,EX,FT,Data Engineer,145000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Engineer,92350,GB,100,GB,M,REMOTE
2022,MI,FT,Data Engineer,73880,GB,100,GB,M,REMOTE
2022,SE,FT,Data Engineer,145000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,100000,US,0,US,M,IN-PERSON
2022,SE,FT,Applied Scientist,192000,US,100,US,M,REMOTE
2022,SE,FT,Applied Scientist,164000,US,100,US,M,REMOTE
2022,EX,FT,Data Engineer,310000,US,100,US,M,REMOTE
2022,EX,FT,Data Engineer,239000,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,120000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Analyst,95000,US,0,US,M,IN-PERSON
2022,SE,FT,Machine Learning Engineer,145000,US,0,US,M,IN-PERSON
2022,SE,FT,Machine Learning Engineer,135000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,100000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,78000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,73546,ES,0,ES,M,IN-PERSON
2022,SE,FT,Data Engineer,36773,ES,0,ES,M,IN-PERSON
2022,MI,FT,Data Engineer,160000,US,100,US,M,REMOTE
2022,MI,FT,Data Engineer,120000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,190000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Scientist,150000,US,0,US,M,IN-PERSON
2022,SE,FT,AI Scientist,125000,CO,100,CO,L,REMOTE
2022,SE,FT,Data Engineer,120000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,95000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Analyst,150000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Analyst,100000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Scientist,47280,ES,0,ES,M,IN-PERSON
2022,SE,FT,Data Scientist,37824,ES,0,ES,M,IN-PERSON
2022,SE,FT,Data Analyst,115934,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,81666,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,175000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,140000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,120000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,95000,US,0,US,M,IN-PERSON
2022,SE,FT,Research Engineer,249500,US,0,US,M,IN-PERSON
2022,SE,FT,Research Engineer,149850,US,0,US,M,IN-PERSON
2022,MI,FT,Analytics Engineer,122500,US,100,US,M,REMOTE
2022,MI,FT,Analytics Engineer,100000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,249500,US,0,US,M,IN-PERSON
2022,SE,FT,Data Scientist,149850,US,0,US,M,IN-PERSON
2022,EN,FT,Data Analyst,55000,US,0,US,M,IN-PERSON
2022,EN,FT,Data Analyst,48000,US,0,US,M,IN-PERSON
2022,SE,FT,Research Scientist,249500,US,0,US,M,IN-PERSON
2022,SE,FT,Research Scientist,149850,US,0,US,M,IN-PERSON
2022,MI,FT,Computer Vision Engineer,58837,FR,100,FR,S,REMOTE
2022,SE,FT,Data Engineer,190000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,120000,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,127000,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,104000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,210000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,150000,US,100,US,M,REMOTE
2022,SE,FT,Machine Learning Engineer,210000,US,100,US,M,REMOTE
2022,SE,FT,Machine Learning Engineer,150000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,210000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,130000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,182750,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,161500,US,100,US,M,REMOTE
2022,MI,FT,Data Analyst,102640,US,100,US,M,REMOTE
2022,MI,FT,Data Analyst,66100,US,100,US,M,REMOTE
2022,SE,FT,Research Scientist,210000,US,100,US,M,REMOTE
2022,SE,FT,Research Scientist,150000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,198800,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,122600,US,0,US,M,IN-PERSON
2022,MI,FT,Data Engineer,130000,US,100,US,M,REMOTE
2022,MI,FT,Data Engineer,80000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,136000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,104000,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,150000,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,100000,US,100,US,M,REMOTE
2022,EN,FT,Data Engineer,160000,US,0,US,M,IN-PERSON
2022,EN,FT,Data Engineer,135000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,216000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,144000,US,100,US,M,REMOTE
2022,EX,FT,Data Scientist,159000,US,100,US,M,REMOTE
2022,EX,FT,Data Scientist,130000,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,115934,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,81666,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,215000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,150000,US,100,US,M,REMOTE
2022,SE,FT,Machine Learning Engineer,246000,US,100,US,M,REMOTE
2022,SE,FT,Machine Learning Engineer,201000,US,100,US,M,REMOTE
2022,MI,FT,Data Engineer,187000,US,100,US,M,REMOTE
2022,MI,FT,Data Engineer,153000,US,100,US,M,REMOTE
2022,SE,FT,Machine Learning Engineer,255000,MX,100,MX,M,REMOTE
2022,SE,FT,Machine Learning Engineer,185000,MX,100,MX,M,REMOTE
2022,MI,FT,Data Analyst,55410,GB,0,GB,M,IN-PERSON
2022,SE,FT,Data Analyst,50432,ES,0,ES,M,IN-PERSON
2022,SE,FT,Data Analyst,39925,ES,0,ES,M,IN-PERSON
2022,SE,FT,Data Analyst,169000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Analyst,110600,US,0,US,M,IN-PERSON
2022,EN,FT,BI Data Analyst,60938,DE,0,DE,L,IN-PERSON
2022,SE,FT,BI Developer,140000,US,100,US,M,REMOTE
2022,SE,FT,BI Developer,120000,US,100,US,M,REMOTE
2022,MI,FT,Data Analyst,75000,US,100,US,M,REMOTE
2022,MI,FT,Data Analyst,60000,US,100,US,M,REMOTE
2022,EN,FT,Data Analyst,50000,US,50,US,L,HYBRID
2022,MI,FT,MLOps Engineer,134000,US,100,US,M,REMOTE
2022,MI,FT,MLOps Engineer,124000,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,166700,US,0,US,M,IN-PERSON
2022,SE,FT,Data Analyst,119000,US,0,US,M,IN-PERSON
2022,EN,FT,Data Scientist,124234,US,0,US,M,IN-PERSON
2022,EN,FT,Data Scientist,74540,US,0,US,M,IN-PERSON
2022,MI,FT,Data Analyst,100000,US,100,US,M,REMOTE
2022,MI,FT,Data Analyst,65000,US,100,US,M,REMOTE
2022,EN,FT,AI Scientist,200000,CA,50,CA,L,HYBRID
2022,SE,FT,Data Engineer,220000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,146000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,68293,ES,0,ES,M,IN-PERSON
2022,SE,FT,Data Engineer,36773,ES,0,ES,M,IN-PERSON
2022,SE,FT,Data Specialist,110000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Specialist,70000,US,0,US,M,IN-PERSON
2022,EN,FT,Data Analyst,50000,US,50,US,L,HYBRID
2022,SE,FT,Data Engineer,120000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Engineer,95000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Analyst,150000,US,0,US,M,IN-PERSON
2022,MI,FT,Data Analyst,100000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Scientist,47280,ES,0,ES,M,IN-PERSON
2022,SE,FT,Data Scientist,37824,ES,0,ES,M,IN-PERSON
2022,SE,FT,Data Architect,190000,US,100,US,M,REMOTE
2022,SE,FT,Data Architect,135000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,128000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Scientist,81500,US,0,US,M,IN-PERSON
2022,SE,FT,Data Scientist,173000,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,110000,US,100,US,M,REMOTE
2022,SE,FT,Machine Learning Engineer,192000,US,0,US,M,IN-PERSON
2022,SE,FT,Machine Learning Engineer,120000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Analyst,115934,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,81666,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,120000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Analyst,95000,US,0,US,M,IN-PERSON
2022,SE,FT,Principal Machine Learning Engineer,190000,US,100,US,L,REMOTE
2022,SE,FT,Data Engineer,194000,US,100,US,M,REMOTE
2022,SE,FT,Data Engineer,129400,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,201000,US,100,US,M,REMOTE
2022,SE,FT,Data Analyst,89200,US,100,US,M,REMOTE
2022,SE,FT,Data Scientist,165000,US,0,US,M,IN-PERSON
2022,SE,FT,Data Scientist,125000,US,0,US,M,IN-PERSON
2022,SE,FT,Applied Scientist,230000,US,100,US,M,REMOTE
2022,SE,FT,Applied Scientist,196000,US,100,US,M,REMOTE
